Filing ID;Company;Ticker;CIK;Filing Date;Filing Type;Period End;Fiscal Year;Fiscal Period;SEC Link;Calcbench Published;Data
1837876;FORD MOTOR CO;F;37996;11.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000095/0000037996-21-000095-index.htm;12.11.2021;FALSE
1837240;PFIZER INC;PFE;78003;11.11.2021;10-Q;2.10.2021;2021;3;https://www.sec.gov/Archives/edgar/data/78003/000007800321000107/0000078003-21-000107-index.htm;12.11.2021;TRUE
1836012;Walt Disney Co;DIS;1744489;9.11.2021;8-K;1.10.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1744489/000174448921000214/0001744489-21-000214-index.htm;10.11.2021;TRUE
1833503;PROCTER & GAMBLE Co;PG;80424;7.11.2021;8-K;30.12.2021;2022;2;https://www.sec.gov/Archives/edgar/data/80424/000119312521323196/0001193125-21-323196-index.htm;8.11.2021;FALSE
1833378;JPMORGAN CHASE & CO;JPM;19617;7.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/19617/000119312521323115/0001193125-21-323115-index.htm;8.11.2021;FALSE
1833221;VERIZON COMMUNICATIONS INC;VZ;732712;7.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/732712/000119312521323046/0001193125-21-323046-index.htm;8.11.2021;FALSE
1832611;FIRSTENERGY CORP;FE;1031296;7.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1031296/000103129621000097/0001031296-21-000097-index.htm;8.11.2021;FALSE
1832604;FIRSTENERGY CORP;FE;1031296;7.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1031296/000103129621000096/0001031296-21-000096-index.htm;8.11.2021;FALSE
1832602;FIRSTENERGY CORP;FE;1031296;7.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1031296/000103129621000095/0001031296-21-000095-index.htm;8.11.2021;FALSE
1838825;INTEL CORP;INTC;50863;7.11.2021;13F-HR;;;;http://www.sec.gov/Archives/edgar/data/50863/000095012321014153/0000950123-21-014153-index.htm;7.11.2021;FALSE
1838802;Chubb Ltd;CB;896159;7.11.2021;13F-HR;;;;http://www.sec.gov/Archives/edgar/data/896159/000095012321014198/0000950123-21-014198-index.htm;7.11.2021;FALSE
1831945;PROCTER & GAMBLE Co;PG;80424;4.11.2021;8-K;30.12.2021;2022;2;https://www.sec.gov/Archives/edgar/data/80424/000119312521321765/0001193125-21-321765-index.htm;5.11.2021;FALSE
1830481;UNITED PARCEL SERVICE INC;UPS;1090727;3.11.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/1090727/000109072721000042/0001090727-21-000042-index.htm;4.11.2021;TRUE
1830068;AT&T INC.;T;732717;3.11.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/732717/000073271721000080/0000732717-21-000080-index.htm;4.11.2021;TRUE
1829645;CHEVRON CORP;CVX;93410;3.11.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/93410/000009341021000046/0000093410-21-000046-index.htm;4.11.2021;TRUE
1829412;FORD MOTOR CO;F;37996;3.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000091/0000037996-21-000091-index.htm;4.11.2021;FALSE
1828544;Chubb Ltd;CB;896159;2.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/896159/000110465921133700/0001104659-21-133700-index.htm;3.11.2021;FALSE
1827903;CATERPILLAR INC;CAT;18230;2.11.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/18230/000001823021000260/0000018230-21-000260-index.htm;3.11.2021;TRUE
1827742;EXXON MOBIL CORP;XOM;34088;2.11.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/34088/000003408821000064/0000034088-21-000064-index.htm;3.11.2021;TRUE
1827520;FORD MOTOR CO;F;37996;2.11.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000088/0000037996-21-000088-index.htm;3.11.2021;FALSE
1826969;MCDONALDS CORP;MCD;63908;1.11.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/63908/000006390821000039/0000063908-21-000039-index.htm;2.11.2021;TRUE
1826632;JPMORGAN CHASE & CO;JPM;19617;1.11.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/19617/000001961721000458/0000019617-21-000458-index.htm;2.11.2021;TRUE
1826169;PFIZER INC;PFE;78003;1.11.2021;8-K;2.10.2021;2021;3;https://www.sec.gov/Archives/edgar/data/78003/000007800321000104/0000078003-21-000104-index.htm;2.11.2021;TRUE
1825810;FIRSTENERGY CORP;FE;1031296;31.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1031296/000103129621000090/0001031296-21-000090-index.htm;1.11.2021;FALSE
1825779;NIKE, Inc.;NKE;320187;31.10.2021;8-K;30.5.2022;2022;4;https://www.sec.gov/Archives/edgar/data/320187/000032018721000051/0000320187-21-000051-index.htm;1.11.2021;FALSE
1825300;DEERE & CO;DE;315189;31.10.2021;8-K;29.10.2022;2022;4;https://www.sec.gov/Archives/edgar/data/315189/000155837021013874/0001558370-21-013874-index.htm;1.11.2021;FALSE
1824598;BANK OF AMERICA CORP /DE/;BAC;70858;28.10.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/70858/000007085821000107/0000070858-21-000107-index.htm;29.10.2021;TRUE
1824505;JOHNSON & JOHNSON;JNJ;200406;28.10.2021;10-Q;2.10.2021;2021;3;https://www.sec.gov/Archives/edgar/data/200406/000020040621000070/0000200406-21-000070-index.htm;29.10.2021;TRUE
1824195;EXXON MOBIL CORP;XOM;34088;28.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/34088/000003408821000061/0000034088-21-000061-index.htm;29.10.2021;FALSE
1824114;Apple Inc.;AAPL;320193;28.10.2021;10-K;24.9.2021;2021;4;https://www.sec.gov/Archives/edgar/data/320193/000032019321000105/0000320193-21-000105-index.htm;29.10.2021;TRUE
1824093;CHEVRON CORP;CVX;93410;28.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/93410/000009341021000043/0000093410-21-000043-index.htm;29.10.2021;TRUE
1823696;FIRSTENERGY CORP;FE;1031296;27.10.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/1031296/000103129621000087/0001031296-21-000087-index.htm;28.10.2021;TRUE
1823712;Apple Inc.;AAPL;320193;27.10.2021;8-K;24.9.2021;2021;4;https://www.sec.gov/Archives/edgar/data/320193/000032019321000104/0000320193-21-000104-index.htm;28.10.2021;FALSE
1823671;FIRSTENERGY CORP;FE;1031296;27.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/1031296/000103129621000086/0001031296-21-000086-index.htm;28.10.2021;FALSE
1823166;Chubb Ltd;CB;896159;27.10.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/896159/000089615921000013/0000896159-21-000013-index.htm;28.10.2021;TRUE
1822832;CATERPILLAR INC;CAT;18230;27.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/18230/000001823021000251/0000018230-21-000251-index.htm;28.10.2021;TRUE
1822800;FORD MOTOR CO;F;37996;27.10.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/37996/000003799621000086/0000037996-21-000086-index.htm;28.10.2021;TRUE
1822473;ADVANCED MICRO DEVICES INC;AMD;2488;26.10.2021;10-Q;24.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/2488/000000248821000178/0000002488-21-000178-index.htm;27.10.2021;TRUE
1822243;FORD MOTOR CO;F;37996;26.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/37996/000003799621000085/0000037996-21-000085-index.htm;27.10.2021;FALSE
1821807;MCDONALDS CORP;MCD;63908;26.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/63908/000006390821000037/0000063908-21-000037-index.htm;27.10.2021;TRUE
1821734;Alphabet Inc.;GOOG;1652044;26.10.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/0001652044-21-000057-index.htm;27.10.2021;TRUE
1821499;BANK OF AMERICA CORP /DE/;BAC;70858;25.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/70858/000119312521308073/0001193125-21-308073-index.htm;26.10.2021;FALSE
1821471;LOCKHEED MARTIN CORP;LMT;936468;25.10.2021;10-Q;25.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/936468/000093646821000101/0000936468-21-000101-index.htm;26.10.2021;TRUE
1821399;MICROSOFT CORP;MSFT;789019;25.10.2021;10-Q;29.9.2021;2022;1;https://www.sec.gov/Archives/edgar/data/789019/000156459021051992/0001564590-21-051992-index.htm;26.10.2021;TRUE
1821394;Chubb Ltd;CB;896159;25.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/896159/000119312521307981/0001193125-21-307981-index.htm;26.10.2021;FALSE
1821390;ADVANCED MICRO DEVICES INC;AMD;2488;25.10.2021;8-K;24.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/2488/000000248821000176/0000002488-21-000176-index.htm;26.10.2021;TRUE
1821293;VISA INC.;V;1403161;25.10.2021;8-K;29.9.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1403161/000140316121000056/0001403161-21-000056-index.htm;26.10.2021;TRUE
1821267;MICROSOFT CORP;MSFT;789019;25.10.2021;8-K;29.9.2021;2022;1;https://www.sec.gov/Archives/edgar/data/789019/000119312521307941/0001193125-21-307941-index.htm;26.10.2021;TRUE
1821263;Alphabet Inc.;GOOG;1652044;25.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/1652044/000165204421000054/0001652044-21-000054-index.htm;26.10.2021;TRUE
1821179;VERIZON COMMUNICATIONS INC;VZ;732712;25.10.2021;10-Q;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/732712/000073271221000054/0000732712-21-000054-index.htm;26.10.2021;TRUE
1821070;LOCKHEED MARTIN CORP;LMT;936468;25.10.2021;8-K;25.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/936468/000093646821000098/0000936468-21-000098-index.htm;26.10.2021;TRUE
1820987;UNITED PARCEL SERVICE INC;UPS;1090727;25.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/1090727/000109072721000040/0001090727-21-000040-index.htm;26.10.2021;TRUE
1819518;INTEL CORP;INTC;50863;21.10.2021;10-Q;24.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/50863/000005086321000038/0000050863-21-000038-index.htm;22.10.2021;TRUE
1819272;LOCKHEED MARTIN CORP;LMT;936468;20.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/936468/000093646821000094/0000936468-21-000094-index.htm;21.10.2021;FALSE
1819150;INTEL CORP;INTC;50863;20.10.2021;8-K;24.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/50863/000005086321000037/0000050863-21-000037-index.htm;21.10.2021;TRUE
1818869;AT&T INC.;T;732717;20.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/732717/000073271721000077/0000732717-21-000077-index.htm;21.10.2021;TRUE
1818863;AT&T INC.;T;732717;20.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/732717/000073271721000076/0000732717-21-000076-index.htm;21.10.2021;FALSE
1818408;BANK OF AMERICA CORP /DE/;BAC;70858;19.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/70858/000007085821000101/0000070858-21-000101-index.htm;20.10.2021;FALSE
1818281;VERIZON COMMUNICATIONS INC;VZ;732712;19.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/732712/000073271221000050/0000732712-21-000050-index.htm;20.10.2021;TRUE
1817875;PROCTER & GAMBLE Co;PG;80424;18.10.2021;10-Q;29.9.2021;2022;1;https://www.sec.gov/Archives/edgar/data/80424/000008042421000129/0000080424-21-000129-index.htm;19.10.2021;TRUE
1817732;PROCTER & GAMBLE Co;PG;80424;18.10.2021;8-K;30.12.2021;2022;2;https://www.sec.gov/Archives/edgar/data/80424/000008042421000125/0000080424-21-000125-index.htm;19.10.2021;FALSE
1817676;JOHNSON & JOHNSON;JNJ;200406;18.10.2021;8-K;2.10.2021;2021;3;https://www.sec.gov/Archives/edgar/data/200406/000020040621000067/0000200406-21-000067-index.htm;19.10.2021;FALSE
1817657;PROCTER & GAMBLE Co;PG;80424;18.10.2021;8-K;29.9.2021;2022;1;https://www.sec.gov/Archives/edgar/data/80424/000008042421000123/0000080424-21-000123-index.htm;19.10.2021;FALSE
1817559;FIRSTENERGY CORP;FE;1031296;17.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1031296/000103129621000078/0001031296-21-000078-index.htm;18.10.2021;FALSE
1817514;TARGET CORP;TGT;27419;17.10.2021;8-K;28.1.2022;2021;4;https://www.sec.gov/Archives/edgar/data/27419/000110465921127210/0001104659-21-127210-index.htm;18.10.2021;FALSE
1816795;PROCTER & GAMBLE Co;PG;80424;14.10.2021;8-K;30.12.2021;2022;2;https://www.sec.gov/Archives/edgar/data/80424/000008042421000116/0000080424-21-000116-index.htm;15.10.2021;FALSE
1816649;Bank Of America Corp /DE/;BAC;70858;15.10.2021;WIREPR;30.12.2021;2021;4;https://www.prnewswire.com/news-releases/bank-of-america-veroffentlicht-finanzergebnisse-fur-das-dritte-quartal-2021-851850272.html;15.10.2021;FALSE
1816337;MICROSOFT CORP;MSFT;789019;13.10.2021;DEF 14A;29.6.2021;2021;4;https://www.sec.gov/Archives/edgar/data/789019/000119312521298757/0001193125-21-298757-index.htm;14.10.2021;TRUE
1816182;BANK OF AMERICA CORP /DE/;BAC;70858;13.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/70858/000007085821000098/0000070858-21-000098-index.htm;14.10.2021;TRUE
1816173;DEERE & CO;DE;315189;13.10.2021;8-K;30.10.2021;2021;4;https://www.sec.gov/Archives/edgar/data/315189/000155837021013151/0001558370-21-013151-index.htm;14.10.2021;FALSE
1815793;JPMORGAN CHASE & CO;JPM;19617;12.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/19617/000001961721000448/0000019617-21-000448-index.htm;13.10.2021;FALSE
1815715;JPMORGAN CHASE & CO;JPM;19617;12.10.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/19617/000001961721000446/0000019617-21-000446-index.htm;13.10.2021;TRUE
1815536;JOHNSON & JOHNSON;JNJ;200406;11.10.2021;8-K;1.1.2022;2021;4;https://www.sec.gov/Archives/edgar/data/200406/000020040621000063/0000200406-21-000063-index.htm;12.10.2021;FALSE
1815413;PROCTER & GAMBLE Co;PG;80424;11.10.2021;8-K;30.12.2021;2022;2;https://www.sec.gov/Archives/edgar/data/80424/000008042421000114/0000080424-21-000114-index.htm;12.10.2021;FALSE
1815193;CHEVRON CORP;CVX;93410;11.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/93410/000119312521296226/0001193125-21-296226-index.htm;12.10.2021;FALSE
1814681;NIKE, Inc.;NKE;320187;7.10.2021;8-K;30.5.2022;2022;4;https://www.sec.gov/Archives/edgar/data/320187/000032018721000048/0000320187-21-000048-index.htm;8.10.2021;FALSE
1814339;LOCKHEED MARTIN CORP;LMT;936468;6.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/936468/000093646821000091/0000936468-21-000091-index.htm;7.10.2021;FALSE
1814055;INTEL CORP;INTC;50863;5.10.2021;8-K;24.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/50863/000119312521293329/0001193125-21-293329-index.htm;6.10.2021;FALSE
1813970;Chubb Ltd;CB;896159;5.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/896159/000119312521293237/0001193125-21-293237-index.htm;6.10.2021;FALSE
1813566;NIKE, Inc.;NKE;320187;4.10.2021;10-Q;30.8.2021;2022;1;https://www.sec.gov/Archives/edgar/data/320187/000032018721000045/0000320187-21-000045-index.htm;5.10.2021;TRUE
1813292;Jpmorgan Chase & Co;JPM;19617;4.10.2021;WIREPR;30.12.2021;2021;4;https://www.businesswire.com/news/home/20211004005988/en/JPMorgan-Chase-to-Host-Third-Quarter-2021-Earnings-Call;4.10.2021;FALSE
1813070;CHEVRON CORP;CVX;93410;3.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/93410/000119312521290504/0001193125-21-290504-index.htm;4.10.2021;FALSE
1813066;FORD MOTOR CO;F;37996;3.10.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000081/0000037996-21-000081-index.htm;4.10.2021;FALSE
1812231;EXXON MOBIL CORP;XOM;34088;29.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/34088/000003408821000057/0000034088-21-000057-index.htm;30.9.2021;FALSE
1811887;FORD MOTOR CO;F;37996;28.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000079/0000037996-21-000079-index.htm;29.9.2021;FALSE
1811074;FORD MOTOR CO;F;37996;27.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000076/0000037996-21-000076-index.htm;28.9.2021;FALSE
1810473;ORACLE CORP;ORCL;1341439;23.9.2021;DEF 14A;30.5.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1341439/000119312521282422/0001193125-21-282422-index.htm;24.9.2021;TRUE
1810452;MCDONALDS CORP;MCD;63908;23.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/63908/000006390821000034/0000063908-21-000034-index.htm;24.9.2021;FALSE
1810174;SALESFORCE.COM, INC.;CRM;1108524;23.9.2021;8-K;30.1.2022;2022;4;https://www.sec.gov/Archives/edgar/data/1108524/000119312521280853/0001193125-21-280853-index.htm;24.9.2021;FALSE
1809804;NIKE, Inc.;NKE;320187;22.9.2021;8-K;30.8.2021;2022;1;https://www.sec.gov/Archives/edgar/data/320187/000032018721000041/0000320187-21-000041-index.htm;23.9.2021;TRUE
1809658;SALESFORCE.COM, INC.;CRM;1108524;22.9.2021;8-K;30.1.2022;2022;4;https://www.sec.gov/Archives/edgar/data/1108524/000119312521280079/0001193125-21-280079-index.htm;23.9.2021;FALSE
1809541;Walmart Inc.;WMT;104169;21.9.2021;8-K;30.1.2022;2022;4;https://www.sec.gov/Archives/edgar/data/104169/000119312521279535/0001193125-21-279535-index.htm;22.9.2021;FALSE
1809535;VISA INC.;V;1403161;21.9.2021;8-K;29.9.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1403161/000140316121000052/0001403161-21-000052-index.htm;22.9.2021;FALSE
1809533;TARGET CORP;TGT;27419;21.9.2021;8-K/A;28.1.2022;2021;4;https://www.sec.gov/Archives/edgar/data/27419/000110465921118361/0001104659-21-118361-index.htm;22.9.2021;FALSE
1809482;JPMORGAN CHASE & CO;JPM;19617;21.9.2021;8-K;29.9.2021;2021;3;https://www.sec.gov/Archives/edgar/data/19617/000119312521279424/0001193125-21-279424-index.htm;22.9.2021;FALSE
1808347;VERIZON COMMUNICATIONS INC;VZ;732712;16.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/732712/000119312521276236/0001193125-21-276236-index.htm;17.9.2021;FALSE
1807671;Walmart Inc.;WMT;104169;14.9.2021;8-K;30.1.2022;2022;4;https://www.sec.gov/Archives/edgar/data/104169/000119312521274145/0001193125-21-274145-index.htm;15.9.2021;FALSE
1807563;Chubb Ltd;CB;896159;14.9.2021;DEF 14A;30.12.2020;2020;4;https://www.sec.gov/Archives/edgar/data/896159/000110465921115928/0001104659-21-115928-index.htm;15.9.2021;FALSE
1807205;BANK OF AMERICA CORP /DE/;BAC;70858;13.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/70858/000007085821000093/0000070858-21-000093-index.htm;14.9.2021;FALSE
1806877;ORACLE CORP;ORCL;1341439;12.9.2021;10-Q;30.8.2021;2022;1;https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/0001564590-21-047772-index.htm;13.9.2021;TRUE
1806713;ORACLE CORP;ORCL;1341439;12.9.2021;8-K;30.8.2021;2022;1;https://www.sec.gov/Archives/edgar/data/1341439/000156459021047736/0001564590-21-047736-index.htm;13.9.2021;TRUE
1806197;BANK OF AMERICA CORP /DE/;BAC;70858;9.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/70858/000007085821000089/0000070858-21-000089-index.htm;10.9.2021;FALSE
1806113;FORD MOTOR CO;F;37996;9.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000071/0000037996-21-000071-index.htm;10.9.2021;FALSE
1805751;AT&T INC.;T;732717;8.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/732717/000073271721000071/0000732717-21-000071-index.htm;9.9.2021;FALSE
1805482;FORD MOTOR CO;F;37996;8.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000064/0000037996-21-000064-index.htm;9.9.2021;FALSE
1805175;CATERPILLAR INC;CAT;18230;7.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/18230/000001823021000233/0000018230-21-000233-index.htm;8.9.2021;FALSE
1804937;Walmart Inc.;WMT;104169;7.9.2021;8-K;30.1.2022;2022;4;https://www.sec.gov/Archives/edgar/data/104169/000119312521267343/0001193125-21-267343-index.htm;8.9.2021;FALSE
1804150;VISA INC.;V;1403161;2.9.2021;8-K;29.9.2021;2021;4;https://www.sec.gov/Archives/edgar/data/1403161/000140316121000048/0001403161-21-000048-index.htm;3.9.2021;FALSE
1803979;Walmart Inc.;WMT;104169;1.9.2021;10-Q;30.7.2021;2022;2;https://www.sec.gov/Archives/edgar/data/104169/000010416921000058/0000104169-21-000058-index.htm;2.9.2021;TRUE
1803943;VERIZON COMMUNICATIONS INC;VZ;732712;1.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/732712/000119312521264561/0001193125-21-264561-index.htm;2.9.2021;FALSE
1803760;FORD MOTOR CO;F;37996;1.9.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/37996/000003799621000062/0000037996-21-000062-index.htm;2.9.2021;FALSE
1803498;BANK OF AMERICA CORP /DE/;BAC;70858;30.6.2021;UPLOAD;29.9.2021;2021;3;http://www.sec.gov/Archives/edgar/data/70858/000000000021008159/0000000000-21-008159-index.htm;2.9.2021;FALSE
1803497;BANK OF AMERICA CORP /DE/;BAC;70858;1.8.2021;CORRESP;29.9.2021;2021;3;http://www.sec.gov/Archives/edgar/data/70858/000119312521232699/0001193125-21-232699-index.htm;2.9.2021;FALSE
1803480;AT&T INC.;T;732717;28.7.2021;UPLOAD;30.12.2021;2021;4;http://www.sec.gov/Archives/edgar/data/732717/000000000021009336/0000000000-21-009336-index.htm;2.9.2021;FALSE
1803479;AT&T INC.;T;732717;1.8.2021;CORRESP;30.12.2021;2021;4;http://www.sec.gov/Archives/edgar/data/732717/000119312521233426/0001193125-21-233426-index.htm;2.9.2021;FALSE
1803251;VERIZON COMMUNICATIONS INC;VZ;732712;31.8.2021;8-K;30.12.2021;2021;4;https://www.sec.gov/Archives/edgar/data/732712/000119312521262922/0001193125-21-262922-index.htm;1.9.2021;FALSE
