Filing ID,Company,Ticker,CIK,Filing Date,Filing Type,Period End,Fiscal Year,Fiscal Period,SEC Link,Calcbench Published,Data,is_verified_signal
2080194,VERIZON COMMUNICATIONS INC,VZ,732712,2023-04-24,8-K,30.3.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/000073271223000026/0000732712-23-000026-index.htm,2023-04-25,True,True
2080043,UNITED PARCEL SERVICE INC,UPS,1090727,2023-04-24,8-K,30.3.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072723000021/0001090727-23-000021-index.htm,2023-04-25,True,True
2079080,PROCTER & GAMBLE Co,PG,80424,2023-04-20,10-Q,30.3.2023,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/80424/000008042423000046/0000080424-23-000046-index.htm,2023-04-21,True,True
2078168,AT&T INC.,T,732717,2023-04-19,8-K,30.3.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/000073271723000019/0000732717-23-000019-index.htm,2023-04-20,True,True
2077284,LOCKHEED MARTIN CORP,LMT,936468,2023-04-17,10-Q,25.3.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/936468/000093646823000051/0000936468-23-000051-index.htm,2023-04-18,True,True
2077010,LOCKHEED MARTIN CORP,LMT,936468,2023-04-17,8-K,25.3.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/936468/000093646823000046/0000936468-23-000046-index.htm,2023-04-18,True,True
2076982,BANK OF AMERICA CORP /DE/,BAC,70858,2023-04-17,8-K,30.3.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/70858/000007085823000131/0000070858-23-000131-index.htm,2023-04-18,True,True
2075475,JPMORGAN CHASE & CO,JPM,19617,2023-04-13,8-K,30.3.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/19617/000162828023011546/0001628280-23-011546-index.htm,2023-04-14,True,True
2072971,"NIKE, Inc.",NKE,320187,2023-04-05,10-Q,27.2.2023,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/320187/000032018723000013/0000320187-23-000013-index.htm,2023-04-06,True,True
2063970,"NIKE, Inc.",NKE,320187,2023-03-20,8-K,27.2.2023,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/320187/000032018723000009/0000320187-23-000009-index.htm,2023-03-21,True,True
2058483,ORACLE CORP,ORCL,1341439,2023-03-09,10-Q,27.2.2023,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459023003413/0001564590-23-003413-index.htm,2023-03-10,True,True
2052036,TARGET CORP,TGT,27419,2023-02-27,8-K,27.1.2023,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/27419/000002741923000010/0000027419-23-000010-index.htm,2023-02-28,True,True
2049661,DEERE & CO,DE,315189,2023-02-22,10-Q,28.1.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/315189/000155837023001877/0001558370-23-001877-index.htm,2023-02-23,True,True
2047394,Walmart Inc.,WMT,104169,2023-02-20,8-K,30.1.2023,2023.0,4.0,https://www.sec.gov/Archives/edgar/data/104169/000010416923000010/0000104169-23-000010-index.htm,2023-02-21,True,True
2046519,DEERE & CO,DE,315189,2023-02-16,8-K,28.1.2023,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/315189/000155837023001480/0001558370-23-001480-index.htm,2023-02-17,True,True
2043900,FIRSTENERGY CORP,FE,1031296,2023-02-12,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129623000012/0001031296-23-000012-index.htm,2023-02-13,True,True
2041939,Walt Disney Co,DIS,1744489,2023-02-07,10-Q,30.12.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000049/0001744489-23-000049-index.htm,2023-02-08,True,True
2041670,Walt Disney Co,DIS,1744489,2023-02-07,8-K,30.12.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000047/0001744489-23-000047-index.htm,2023-02-08,True,True
2039595,Apple Inc.,AAPL,320193,2023-02-02,10-Q,30.12.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/0000320193-23-000006-index.htm,2023-02-03,True,True
2039380,Apple Inc.,AAPL,320193,2023-02-01,8-K,30.12.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/320193/000032019323000005/0000320193-23-000005-index.htm,2023-02-02,True,True
2039200,Alphabet Inc.,GOOG,1652044,2023-02-01,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000013/0001652044-23-000013-index.htm,2023-02-02,True,True
2038166,ADVANCED MICRO DEVICES INC,AMD,2488,2023-01-30,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/2488/000000248823000007/0000002488-23-000007-index.htm,2023-01-31,True,True
2038101,Chubb Ltd,CB,896159,2023-01-30,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/896159/000119312523020380/0001193125-23-020380-index.htm,2023-01-31,True,True
2037865,PFIZER INC,PFE,78003,2023-01-30,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/78003/000007800323000004/0000078003-23-000004-index.htm,2023-01-31,True,True
2037812,MCDONALDS CORP,MCD,63908,2023-01-30,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/63908/000006390823000005/0000063908-23-000005-index.htm,2023-01-31,True,True
2037770,EXXON MOBIL CORP,XOM,34088,2023-01-30,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/34088/000003408823000011/0000034088-23-000011-index.htm,2023-01-31,True,True
2037768,CATERPILLAR INC,CAT,18230,2023-01-30,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/18230/000001823023000005/0000018230-23-000005-index.htm,2023-01-31,True,True
2037751,UNITED PARCEL SERVICE INC,UPS,1090727,2023-01-30,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072723000003/0001090727-23-000003-index.htm,2023-01-31,True,True
2036843,VISA INC.,V,1403161,2023-01-26,10-Q,30.12.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316123000013/0001403161-23-000013-index.htm,2023-01-27,True,True
2036568,CHEVRON CORP,CVX,93410,2023-01-26,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/93410/000009341023000003/0000093410-23-000003-index.htm,2023-01-27,True,True
2036204,INTEL CORP,INTC,50863,2023-01-25,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/50863/000005086323000005/0000050863-23-000005-index.htm,2023-01-26,True,True
2036200,VISA INC.,V,1403161,2023-01-25,8-K,30.12.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316123000010/0001403161-23-000010-index.htm,2023-01-26,True,True
2035311,AT&T INC.,T,732717,2023-01-24,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/000073271723000007/0000732717-23-000007-index.htm,2023-01-25,True,True
2034967,MICROSOFT CORP,MSFT,789019,2023-01-23,10-Q,30.12.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/789019/000156459023000733/0001564590-23-000733-index.htm,2023-01-24,True,True
2034928,MICROSOFT CORP,MSFT,789019,2023-01-23,8-K,30.12.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/789019/000119312523014230/0001193125-23-014230-index.htm,2023-01-24,True,True
2034701,LOCKHEED MARTIN CORP,LMT,936468,2023-01-23,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/936468/000093646823000004/0000936468-23-000004-index.htm,2023-01-24,True,True
2034692,VERIZON COMMUNICATIONS INC,VZ,732712,2023-01-23,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/732712/000073271223000007/0000732712-23-000007-index.htm,2023-01-24,True,True
2033420,PROCTER & GAMBLE Co,PG,80424,2023-01-18,10-Q,30.12.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/80424/000008042423000014/0000080424-23-000014-index.htm,2023-01-19,True,True
2031677,JPMORGAN CHASE & CO,JPM,19617,2023-01-12,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/19617/000001961723000063/0000019617-23-000063-index.htm,2023-01-13,True,True
2031679,BANK OF AMERICA CORP /DE/,BAC,70858,2023-01-12,8-K,30.12.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/70858/000007085823000005/0000070858-23-000005-index.htm,2023-01-13,True,True
2029352,"NIKE, Inc.",NKE,320187,2023-01-04,10-Q,29.11.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/320187/000032018723000003/0000320187-23-000003-index.htm,2023-01-05,True,True
2025080,"NIKE, Inc.",NKE,320187,2022-12-19,8-K,29.11.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/320187/000032018722000061/0000320187-22-000061-index.htm,2022-12-20,True,True
2022714,ORACLE CORP,ORCL,1341439,2022-12-12,10-Q,29.11.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459022039278/0001564590-22-039278-index.htm,2022-12-13,True,True
2022183,ORACLE CORP,ORCL,1341439,2022-12-11,8-K,29.11.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459022039236/0001564590-22-039236-index.htm,2022-12-12,True,True
2019335,Walmart Inc.,WMT,104169,2022-11-30,10-Q,30.10.2022,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/104169/000010416922000083/0000104169-22-000083-index.htm,2022-12-01,True,True
2019012,"Salesforce, Inc.",CRM,1108524,2022-11-30,10-Q,30.10.2022,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852422000060/0001108524-22-000060-index.htm,2022-12-01,True,True
2018711,"Salesforce, Inc.",CRM,1108524,2022-11-29,8-K,30.10.2022,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852422000058/0001108524-22-000058-index.htm,2022-11-30,True,True
2017099,TARGET CORP,TGT,27419,2022-11-22,10-Q,28.10.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/27419/000002741922000037/0000027419-22-000037-index.htm,2022-11-23,True,True
2017014,DEERE & CO,DE,315189,2022-11-22,8-K,29.10.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/315189/000155837022018162/0001558370-22-018162-index.htm,2022-11-23,True,True
2015698,NVIDIA CORP,NVDA,1045810,2022-11-17,10-Q,29.10.2022,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.htm,2022-11-18,True,True
2014642,NVIDIA CORP,NVDA,1045810,2022-11-15,8-K,29.10.2022,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000163/0001045810-22-000163-index.htm,2022-11-16,True,True
2013659,Walmart Inc.,WMT,104169,2022-11-14,8-K,30.10.2022,2023.0,3.0,https://www.sec.gov/Archives/edgar/data/104169/000010416922000077/0000104169-22-000077-index.htm,2022-11-15,True,True
2007734,PFIZER INC,PFE,78003,2022-11-08,10-Q,1.10.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/78003/000007800322000101/0000078003-22-000101-index.htm,2022-11-09,True,True
2006011,Walt Disney Co,DIS,1744489,2022-11-07,8-K,30.9.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448922000192/0001744489-22-000192-index.htm,2022-11-08,True,True
2005101,MCDONALDS CORP,MCD,63908,2022-11-06,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/63908/000006390822000055/0000063908-22-000055-index.htm,2022-11-07,True,True
2002368,JPMORGAN CHASE & CO,JPM,19617,2022-11-02,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/19617/000001961722000492/0000019617-22-000492-index.htm,2022-11-03,True,True
2002283,AT&T INC.,T,732717,2022-11-02,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/000073271722000102/0000732717-22-000102-index.htm,2022-11-03,True,True
2001696,CHEVRON CORP,CVX,93410,2022-11-02,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/93410/000009341022000075/0000093410-22-000075-index.htm,2022-11-03,True,True
2000728,UNITED PARCEL SERVICE INC,UPS,1090727,2022-11-01,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072722000047/0001090727-22-000047-index.htm,2022-11-02,True,True
2000648,ADVANCED MICRO DEVICES INC,AMD,2488,2022-11-01,10-Q,23.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/2488/000000248822000170/0000002488-22-000170-index.htm,2022-11-02,True,True
2000021,EXXON MOBIL CORP,XOM,34088,2022-11-01,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/34088/000003408822000064/0000034088-22-000064-index.htm,2022-11-02,True,True
1999944,CATERPILLAR INC,CAT,18230,2022-11-01,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/18230/000001823022000223/0000018230-22-000223-index.htm,2022-11-02,True,True
1999038,ADVANCED MICRO DEVICES INC,AMD,2488,2022-10-31,8-K,23.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/2488/000000248822000168/0000002488-22-000168-index.htm,2022-11-01,True,True
1998635,PFIZER INC,PFE,78003,2022-10-31,8-K,1.10.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/78003/000007800322000098/0000078003-22-000098-index.htm,2022-11-01,True,True
1997249,BANK OF AMERICA CORP /DE/,BAC,70858,2022-10-27,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/70858/000007085822000131/0000070858-22-000131-index.htm,2022-10-28,True,True
1997157,Chubb Ltd,CB,896159,2022-10-27,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/896159/000089615922000014/0000896159-22-000014-index.htm,2022-10-28,True,True
1996778,EXXON MOBIL CORP,XOM,34088,2022-10-27,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/34088/000003408822000057/0000034088-22-000057-index.htm,2022-10-28,True,True
1996753,INTEL CORP,INTC,50863,2022-10-27,10-Q,30.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/50863/000005086322000038/0000050863-22-000038-index.htm,2022-10-28,True,True
1996762,CHEVRON CORP,CVX,93410,2022-10-27,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/93410/000009341022000072/0000093410-22-000072-index.htm,2022-10-28,True,True
1996427,Apple Inc.,AAPL,320193,2022-10-26,8-K,23.9.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/320193/000032019322000107/0000320193-22-000107-index.htm,2022-10-27,True,True
1996357,JOHNSON & JOHNSON,JNJ,200406,2022-10-26,10-Q,1.10.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/200406/000020040622000086/0000200406-22-000086-index.htm,2022-10-27,True,True
1996175,INTEL CORP,INTC,50863,2022-10-26,8-K,30.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/50863/000005086322000037/0000050863-22-000037-index.htm,2022-10-27,True,True
1995751,MCDONALDS CORP,MCD,63908,2022-10-26,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/63908/000006390822000052/0000063908-22-000052-index.htm,2022-10-27,True,True
1995672,CATERPILLAR INC,CAT,18230,2022-10-26,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/18230/000001823022000216/0000018230-22-000216-index.htm,2022-10-27,True,True
1995649,FORD MOTOR CO,F,37996,2022-10-26,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/37996/000003799622000073/0000037996-22-000073-index.htm,2022-10-27,True,True
1994689,Alphabet Inc.,GOOG,1652044,2022-10-25,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000090/0001652044-22-000090-index.htm,2022-10-26,True,True
1994328,Chubb Ltd,CB,896159,2022-10-24,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/896159/000119312522268443/0001193125-22-268443-index.htm,2022-10-25,True,True
1994301,FIRSTENERGY CORP,FE,1031296,2022-10-24,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129622000069/0001031296-22-000069-index.htm,2022-10-25,True,True
1994224,MICROSOFT CORP,MSFT,789019,2022-10-24,10-Q,29.9.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/789019/000156459022035087/0001564590-22-035087-index.htm,2022-10-25,True,True
1994236,FIRSTENERGY CORP,FE,1031296,2022-10-24,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129622000067/0001031296-22-000067-index.htm,2022-10-25,True,True
1994138,VISA INC.,V,1403161,2022-10-24,8-K,29.9.2022,2022.0,4.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316122000076/0001403161-22-000076-index.htm,2022-10-25,True,True
1994118,MICROSOFT CORP,MSFT,789019,2022-10-24,8-K,29.9.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/789019/000119312522268356/0001193125-22-268356-index.htm,2022-10-25,True,True
1994114,Alphabet Inc.,GOOG,1652044,2022-10-24,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000085/0001652044-22-000085-index.htm,2022-10-25,True,True
1994092,VERIZON COMMUNICATIONS INC,VZ,732712,2022-10-24,10-Q,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/000073271222000050/0000732712-22-000050-index.htm,2022-10-25,True,True
1993840,UNITED PARCEL SERVICE INC,UPS,1090727,2022-10-24,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072722000044/0001090727-22-000044-index.htm,2022-10-25,True,True
1992732,VERIZON COMMUNICATIONS INC,VZ,732712,2022-10-20,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/732712/000073271222000046/0000732712-22-000046-index.htm,2022-10-21,True,True
1992075,AT&T INC.,T,732717,2022-10-19,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/000073271722000099/0000732717-22-000099-index.htm,2022-10-20,True,True
1991822,PROCTER & GAMBLE Co,PG,80424,2022-10-18,10-Q,29.9.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/80424/000008042422000102/0000080424-22-000102-index.htm,2022-10-19,True,True
1991470,LOCKHEED MARTIN CORP,LMT,936468,2022-10-17,10-Q,24.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/936468/000093646822000120/0000936468-22-000120-index.htm,2022-10-18,True,True
1991284,JOHNSON & JOHNSON,JNJ,200406,2022-10-17,8-K,1.10.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/200406/000020040622000081/0000200406-22-000081-index.htm,2022-10-18,True,True
1991273,LOCKHEED MARTIN CORP,LMT,936468,2022-10-17,8-K,24.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/936468/000093646822000118/0000936468-22-000118-index.htm,2022-10-18,True,True
1990915,BANK OF AMERICA CORP /DE/,BAC,70858,2022-10-16,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/70858/000007085822000125/0000070858-22-000125-index.htm,2022-10-17,True,True
1990305,JPMORGAN CHASE & CO,JPM,19617,2022-10-13,8-K,29.9.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/19617/000001961722000486/0000019617-22-000486-index.htm,2022-10-14,True,True
1988271,"NIKE, Inc.",NKE,320187,2022-10-05,10-Q,30.8.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/320187/000032018722000058/0000320187-22-000058-index.htm,2022-10-06,True,True
1986397,"NIKE, Inc.",NKE,320187,2022-09-28,8-K,30.8.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/320187/000032018722000054/0000320187-22-000054-index.htm,2022-09-29,True,True
1982028,ORACLE CORP,ORCL,1341439,2022-09-12,10-Q,30.8.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459022031545/0001564590-22-031545-index.htm,2022-09-13,True,True
1981539,ORACLE CORP,ORCL,1341439,2022-09-11,8-K,30.8.2022,2023.0,1.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459022031466/0001564590-22-031466-index.htm,2022-09-12,True,True
1979530,Walmart Inc.,WMT,104169,2022-09-01,10-Q,30.7.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/104169/000010416922000072/0000104169-22-000072-index.htm,2022-09-02,True,True
1978960,DEERE & CO,DE,315189,2022-08-31,10-Q,30.7.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/315189/000155837022014113/0001558370-22-014113-index.htm,2022-09-01,True,True
1978700,NVIDIA CORP,NVDA,1045810,2022-08-30,10-Q,30.7.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.htm,2022-08-31,True,True
1977270,TARGET CORP,TGT,27419,2022-08-25,10-Q,29.7.2022,2022.0,2.0,https://www.sec.gov/Archives/edgar/data/27419/000002741922000027/0000027419-22-000027-index.htm,2022-08-26,True,True
1976978,"Salesforce, Inc.",CRM,1108524,2022-08-24,10-Q,30.7.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852422000041/0001108524-22-000041-index.htm,2022-08-25,True,True
1976426,NVIDIA CORP,NVDA,1045810,2022-08-23,8-K,30.7.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000136/0001045810-22-000136-index.htm,2022-08-24,True,True
1976383,"Salesforce, Inc.",CRM,1108524,2022-08-23,8-K,30.7.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852422000038/0001108524-22-000038-index.htm,2022-08-24,True,True
1974816,DEERE & CO,DE,315189,2022-08-18,8-K,30.7.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/315189/000155837022013796/0001558370-22-013796-index.htm,2022-08-19,True,True
1974049,TARGET CORP,TGT,27419,2022-08-16,8-K,29.7.2022,2022.0,2.0,https://www.sec.gov/Archives/edgar/data/27419/000002741922000023/0000027419-22-000023-index.htm,2022-08-17,True,True
1973453,Walmart Inc.,WMT,104169,2022-08-15,8-K,30.7.2022,2023.0,2.0,https://www.sec.gov/Archives/edgar/data/104169/000010416922000065/0000104169-22-000065-index.htm,2022-08-16,True,True
1968003,Walt Disney Co,DIS,1744489,2022-08-09,10-Q,1.7.2022,2022.0,3.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448922000161/0001744489-22-000161-index.htm,2022-08-10,True,True
1967847,PFIZER INC,PFE,78003,2022-08-09,10-Q,2.7.2022,2022.0,2.0,https://www.sec.gov/Archives/edgar/data/78003/000007800322000094/0000078003-22-000094-index.htm,2022-08-10,True,True
